combination,total_games,wins,avg_position,avg_score,total_weighted,count_weighted,weighted_avg_score,win_rate,cn_name_plot
Poseidon + Terralabs Research (breakthrough),10,2,2.6,79.6,26.0,10,2.55,20.0,Poseidon + Terralabs Research (breakthrough)
Luna Chain + 🌸Green Ring🌸,10,1,2.6,77.2,26.0,10,2.55,10.0,连月 + 🌸绿环🌸
United Nations Mission One + Vitor,10,3,2.6,82.5,26.0,10,2.55,30.0,United Nations Mission One + Vitor
Celestic (breakthrough) + 🌸StarlinkDrifter🌸,10,1,2.6,73.0,26.0,10,2.55,10.0,Celestic (breakthrough) + 🌸星链漂流者🌸
Poseidon + Prism,10,2,2.6,86.2,26.0,10,2.55,20.0,Poseidon + 棱镜光谱研究室
Factorum (breakthrough) + 🌸Mining Corp🌸,28,8,2.5714285714285716,87.57142857142857,72.0,28,2.5526315789473686,28.57,Factorum (breakthrough) + 🌸钢铁精炼🌸
Hecate Speditions + Poseidon,8,1,2.625,83.125,21.0,8,2.5555555555555554,12.5,赫卡忒探险队 + Poseidon
Pobolog (breakthrough) + 🌸Shinra Tech🌸,8,1,2.625,82.25,21.0,8,2.5555555555555554,12.5,Pobolog (breakthrough) + 🌸樱花电🌸
Interplanetary Cinematics (breakthrough) + 雩喵科学探测器,17,3,2.588235294117647,70.58823529411765,44.0,17,2.5555555555555554,17.65,Interplanetary Cinematics (breakthrough) + 雩喵科学探测器
Poseidon + Tycho Magnetics,8,2,2.625,103.25,21.0,8,2.5555555555555554,25.0,Poseidon + 第谷磁力
Spire + Tycho Magnetics,8,1,2.625,100.375,21.0,8,2.5555555555555554,12.5,Spire + 第谷磁力
Inventrix (breakthrough) + 雩喵科学探测器,17,2,2.588235294117647,77.82352941176471,44.0,17,2.5555555555555554,11.76,Inventrix (breakthrough) + 雩喵科学探测器
🌸Mining Corp🌸 + 🌸StarlinkDrifter🌸,8,1,2.625,77.75,21.0,8,2.5555555555555554,12.5,🌸钢铁精炼🌸 + 🌸星链漂流者🌸
Polaris + 🌸Buy N Large🌸,8,2,2.625,74.0,21.0,8,2.5555555555555554,25.0,北极星 + 🌸大巨购🌸
Point Luna + 🌸Weyland Yutani🌸,17,2,2.588235294117647,82.3529411764706,44.0,17,2.5555555555555554,11.76,Point Luna + 🌸韦兰德-尤坦尼集团🌸
Teractor (breakthrough) + 🌸Scolex Industries🌸,17,4,2.588235294117647,77.0,44.0,17,2.5555555555555554,23.53,Teractor (breakthrough) + 🌸星核工业🌸
Spire + 雩喵科学探测器,26,7,2.576923076923077,80.5,67.0,26,2.5555555555555554,26.92,Spire + 雩喵科学探测器
Viron (breakthrough) + 🌸Green Ring🌸,8,2,2.625,69.375,21.0,8,2.5555555555555554,25.0,Viron (breakthrough) + 🌸绿环🌸
Inventrix (breakthrough) + Valley Trust (breakthrough),24,4,2.5833333333333335,76.04166666666667,62.0,24,2.5588235294117645,16.67,Inventrix (breakthrough) + Valley Trust (breakthrough)
Valley Trust (breakthrough) + 🌸PoliticalReform🌸,15,3,2.6,71.8,39.0,15,2.56,20.0,Valley Trust (breakthrough) + 🌸制度改革🌸
Manutech + Teractor (breakthrough),15,3,2.6,79.26666666666667,39.0,15,2.56,20.0,Manutech + Teractor (breakthrough)
Luna Chain + Manutech,6,2,2.6666666666666665,109.83333333333333,16.0,6,2.5625,33.33,连月 + Manutech
Teractor (breakthrough) + 🌸Mining Corp🌸,6,1,2.6666666666666665,85.0,16.0,6,2.5625,16.67,Teractor (breakthrough) + 🌸钢铁精炼🌸
Splice (breakthrough) + 🌸Green Ring🌸,6,2,2.6666666666666665,81.0,16.0,6,2.5625,33.33,Splice (breakthrough) + 🌸绿环🌸
Vitor + 🌸MirrorCoat🌸,6,2,2.6666666666666665,92.0,16.0,6,2.5625,33.33,Vitor + 🌸镜反🌸
Arcadian Communities (breakthrough) + Midas,6,2,2.6666666666666665,67.66666666666667,16.0,6,2.5625,33.33,Arcadian Communities (breakthrough) + Midas
Junk Ventures + Pobolog (breakthrough),6,1,2.6666666666666665,102.0,16.0,6,2.5625,16.67,Junk Ventures + Pobolog (breakthrough)
Celestic (breakthrough) + Lakefront Resorts,6,1,2.6666666666666665,77.16666666666667,16.0,6,2.5625,16.67,Celestic (breakthrough) + 湖畔度假区
Ringcom + Tycho Magnetics,6,1,2.6666666666666665,110.33333333333333,16.0,6,2.5625,16.67,Ringcom + 第谷磁力
🌸Energy Saving Ecology🌸 + 🌸PoliticalReform🌸,6,1,2.6666666666666665,61.833333333333336,16.0,6,2.5625,16.67,🌸节能生态🌸 + 🌸制度改革🌸
Gagarin Mobile Base + Valley Trust (breakthrough),6,1,2.6666666666666665,70.16666666666667,16.0,6,2.5625,16.67,Gagarin Mobile Base + Valley Trust (breakthrough)
MorningStar Inc (breakthrough) + 🌸Green Ring🌸,6,1,2.6666666666666665,86.5,16.0,6,2.5625,16.67,MorningStar Inc (breakthrough) + 🌸绿环🌸
Celestic (breakthrough) + Helion (breakthrough),6,1,2.6666666666666665,76.33333333333333,16.0,6,2.5625,16.67,Celestic (breakthrough) + Helion (breakthrough)
Midas + 🌸Mining Corp🌸,6,2,2.6666666666666665,66.83333333333333,16.0,6,2.5625,33.33,Midas + 🌸钢铁精炼🌸
Arklight (breakthrough) + 🌸Buy N Large🌸,6,1,2.6666666666666665,78.66666666666667,16.0,6,2.5625,16.67,Arklight (breakthrough) + 🌸大巨购🌸
Prism + 🌸Mining Corp🌸,6,2,2.6666666666666665,108.16666666666667,16.0,6,2.5625,33.33,棱镜光谱研究室 + 🌸钢铁精炼🌸
Hecate Speditions + 🌸StarlinkDrifter🌸,6,1,2.6666666666666665,77.83333333333333,16.0,6,2.5625,16.67,赫卡忒探险队 + 🌸星链漂流者🌸
Inventrix (breakthrough) + Millennium Falcon,6,0,2.6666666666666665,84.83333333333333,16.0,6,2.5625,0.0,Inventrix (breakthrough) + 千年隼
Ambient + Manutech,6,1,2.6666666666666665,107.5,16.0,6,2.5625,16.67, + Manutech
Arklight (breakthrough) + Teractor (breakthrough),6,1,2.6666666666666665,101.83333333333333,16.0,6,2.5625,16.67,Arklight (breakthrough) + Teractor (breakthrough)
Inventrix (breakthrough) + 🌸Mining Corp🌸,6,1,2.6666666666666665,71.5,16.0,6,2.5625,16.67,Inventrix (breakthrough) + 🌸钢铁精炼🌸
Poseidon + Thorgate (breakthrough),6,1,2.6666666666666665,85.66666666666667,16.0,6,2.5625,16.67,Poseidon + Thorgate (breakthrough)
🌸Ark Nova🌸 + 🌸RDA🌸,13,4,2.6153846153846154,76.92307692307692,34.0,13,2.5652173913043477,30.77,🌸方舟动物园🌸 + 🌸RDA🌸
Celestic (breakthrough) + 🌸Green Ring🌸,13,3,2.6153846153846154,83.61538461538461,34.0,13,2.5652173913043477,23.08,Celestic (breakthrough) + 🌸绿环🌸
Arklight (breakthrough) + 🌸Ark Nova🌸,82,20,2.573170731707317,109.84146341463415,211.0,82,2.5652173913043477,24.39,Arklight (breakthrough) + 🌸方舟动物园🌸
Interplanetary Cinematics (breakthrough) + Prism,20,8,2.6,96.75,52.0,20,2.566666666666667,40.0,Interplanetary Cinematics (breakthrough) + 棱镜光谱研究室
Valley Trust (breakthrough) + 雩喵科学探测器,41,12,2.5853658536585367,87.34146341463415,106.0,41,2.5686274509803924,29.27,Valley Trust (breakthrough) + 雩喵科学探测器
Saturn Systems + 🌸PoliticalReform🌸,4,0,2.75,68.0,11.0,4,2.5714285714285716,0.0,Saturn Systems + 🌸制度改革🌸
Interplanetary Cinematics (breakthrough) + Mars Maths,4,0,2.75,101.5,11.0,4,2.5714285714285716,0.0,Interplanetary Cinematics (breakthrough) + Mars Maths
Sagitta Frontier Services + 🌸Ark Nova🌸,4,0,2.75,66.25,11.0,4,2.5714285714285716,0.0,Sagitta Frontier Services + 🌸方舟动物园🌸
Viron (breakthrough) + 🌸EliteTech🌸,4,1,2.75,65.75,11.0,4,2.5714285714285716,25.0,Viron (breakthrough) + 🌸精英回馈🌸
Poseidon + 🌸MirrorCoat🌸,4,1,2.75,102.75,11.0,4,2.5714285714285716,25.0,Poseidon + 🌸镜反🌸
Incite Ender + Lakefront Resorts,4,1,2.75,65.5,11.0,4,2.5714285714285716,25.0,Incite Ender + 湖畔度假区
🌸Energy Saving Ecology🌸 + 🌸Mining Corp🌸,11,2,2.6363636363636362,79.18181818181819,29.0,11,2.5714285714285716,18.18,🌸节能生态🌸 + 🌸钢铁精炼🌸
Aridor + Cheung Shing MARS,4,0,2.75,88.5,11.0,4,2.5714285714285716,0.0,Aridor + Cheung Shing MARS
Inventrix (breakthrough) + Mars Maths,4,0,2.75,105.0,11.0,4,2.5714285714285716,0.0,Inventrix (breakthrough) + Mars Maths
Chaos + 🌸Integrated Microorganisms🌸,4,1,2.75,77.25,11.0,4,2.5714285714285716,25.0,Chaos + 🌸微生物星尘🌸
Celestic (breakthrough) + Playwrights,4,1,2.75,75.25,11.0,4,2.5714285714285716,25.0,Celestic (breakthrough) + Playwrights
Sagitta Frontier Services + 🌸Tyrell🌸,4,0,2.75,76.5,11.0,4,2.5714285714285716,0.0,Sagitta Frontier Services + 🌸泰瑞尔公司🌸
Viron (breakthrough) + 🌸Mining Corp🌸,4,1,2.75,73.75,11.0,4,2.5714285714285716,25.0,Viron (breakthrough) + 🌸钢铁精炼🌸
Hecate Speditions + Spire,4,1,2.75,82.25,11.0,4,2.5714285714285716,25.0,赫卡忒探险队 + Spire
Chaos + Luna Chain,4,1,2.75,99.25,11.0,4,2.5714285714285716,25.0,Chaos + 连月
Ambient + 🌸Thermopoli🌸,4,0,2.75,60.0,11.0,4,2.5714285714285716,0.0, + 🌸精灵热舞🌸
Prism + 🌸Tyrell🌸,18,6,2.611111111111111,90.94444444444444,47.0,18,2.5714285714285716,33.33,棱镜光谱研究室 + 🌸泰瑞尔公司🌸
Hecate Speditions + Incite Ender,4,1,2.75,78.25,11.0,4,2.5714285714285716,25.0,赫卡忒探险队 + Incite Ender
Saturn Systems + 雩喵科学探测器,4,1,2.75,78.5,11.0,4,2.5714285714285716,25.0,Saturn Systems + 雩喵科学探测器
Ambient + 🌸Mining Corp🌸,4,0,2.75,65.75,11.0,4,2.5714285714285716,0.0, + 🌸钢铁精炼🌸
Point Luna + 🌸Shinra Tech🌸,11,2,2.6363636363636362,79.9090909090909,29.0,11,2.5714285714285716,18.18,Point Luna + 🌸樱花电🌸
Eglogue + 雩喵科学探测器,4,1,2.75,72.0,11.0,4,2.5714285714285716,25.0,Eglogue + 雩喵科学探测器
Curiosity II + Spire,4,1,2.75,86.75,11.0,4,2.5714285714285716,25.0,Curiosity II + Spire
Poseidon + 🌸RDA🌸,4,0,2.75,76.75,11.0,4,2.5714285714285716,0.0,Poseidon + 🌸RDA🌸
Celestic (breakthrough) + 🌸双轨跃迁🌸,11,3,2.6363636363636362,73.0,29.0,11,2.5714285714285716,27.27,Celestic (breakthrough) + 🌸双轨跃迁🌸
StormCraft Incorporated (breakthrough) + 🌸MirrorCoat🌸,4,1,2.75,72.25,11.0,4,2.5714285714285716,25.0,StormCraft Incorporated (breakthrough) + 🌸镜反🌸
Spire + 🌸Energy Saving Ecology🌸,4,1,2.75,69.25,11.0,4,2.5714285714285716,25.0,Spire + 🌸节能生态🌸
Robinson Industries (breakthrough) + Tycho Magnetics,4,0,2.75,99.25,11.0,4,2.5714285714285716,0.0,Robinson Industries (breakthrough) + 第谷磁力
Inventrix (breakthrough) + 🌸Energy Saving Ecology🌸,4,0,2.75,70.25,11.0,4,2.5714285714285716,0.0,Inventrix (breakthrough) + 🌸节能生态🌸
Luna Chain + 🌸Scolex Industries🌸,4,0,2.75,66.0,11.0,4,2.5714285714285716,0.0,连月 + 🌸星核工业🌸
Midas + Splice (breakthrough),4,0,2.75,56.25,11.0,4,2.5714285714285716,0.0,Midas + Splice (breakthrough)
Palladin Shipping + UNMI (breakthrough),11,1,2.6363636363636362,68.72727272727273,29.0,11,2.5714285714285716,9.09,Palladin Shipping + UNMI (breakthrough)
Pharmacy Union + Prism,4,1,2.75,86.75,11.0,4,2.5714285714285716,25.0,制药联盟 + 棱镜光谱研究室
EcoTec + Pharmacy Union,4,0,2.75,86.0,11.0,4,2.5714285714285716,0.0,EcoTec + 制药联盟
Tycho Magnetics + 🌸Tyrell🌸,4,0,2.75,81.25,11.0,4,2.5714285714285716,0.0,第谷磁力 + 🌸泰瑞尔公司🌸
Polaris + 🌸Mining Corp🌸,4,0,2.75,82.5,11.0,4,2.5714285714285716,0.0,北极星 + 🌸钢铁精炼🌸
Midas + 🌸PoliticalReform🌸,4,0,2.75,70.25,11.0,4,2.5714285714285716,0.0,Midas + 🌸制度改革🌸
Ecoline (breakthrough) + Thorgate (breakthrough),4,0,2.75,67.5,11.0,4,2.5714285714285716,0.0,Ecoline (breakthrough) + Thorgate (breakthrough)
Collegium Copernicus + Interplanetary Cinematics (breakthrough),4,0,2.75,83.0,11.0,4,2.5714285714285716,0.0,哥白尼学院 + Interplanetary Cinematics (breakthrough)
🌸Mining Corp🌸 + 🌸Prowler🌸,4,0,2.75,69.5,11.0,4,2.5714285714285716,0.0,🌸钢铁精炼🌸 + 🌸徘徊者🌸
Factorum (breakthrough) + 🌸Weyland Yutani🌸,4,1,2.75,90.75,11.0,4,2.5714285714285716,25.0,Factorum (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
Tycho Magnetics + 🌸Shinra Tech🌸,51,10,2.588235294117647,86.58823529411765,132.0,51,2.5737704918032787,19.61,第谷磁力 + 🌸樱花电🌸
Celestic (breakthrough) + Point Luna,16,1,2.625,89.25,42.0,16,2.576923076923077,6.25,Celestic (breakthrough) + Point Luna
Interplanetary Cinematics (breakthrough) + 🌸Ark Nova🌸,16,4,2.625,74.4375,42.0,16,2.576923076923077,25.0,Interplanetary Cinematics (breakthrough) + 🌸方舟动物园🌸
Celestic (breakthrough) + Hecate Speditions,16,3,2.625,83.625,42.0,16,2.576923076923077,18.75,Celestic (breakthrough) + 赫卡忒探险队
Sagitta Frontier Services + Void,9,2,2.6666666666666665,69.88888888888889,24.0,9,2.5789473684210527,22.22,Sagitta Frontier Services + Void
Chaos + 🌸Green Ring🌸,9,1,2.6666666666666665,78.88888888888889,24.0,9,2.5789473684210527,11.11,Chaos + 🌸绿环🌸
Lakefront Resorts + 🌸Mining Corp🌸,9,1,2.6666666666666665,77.22222222222223,24.0,9,2.5789473684210527,11.11,湖畔度假区 + 🌸钢铁精炼🌸
CrediCor + Valley Trust (breakthrough),9,0,2.6666666666666665,84.0,24.0,9,2.5789473684210527,0.0,CrediCor + Valley Trust (breakthrough)
🌸StarlinkDrifter🌸 + 🌸Weyland Yutani🌸,21,5,2.619047619047619,99.61904761904762,55.0,21,2.5806451612903225,23.81,🌸星链漂流者🌸 + 🌸韦兰德-尤坦尼集团🌸
Helion (breakthrough) + Midas,2,0,3.0,52.5,6.0,2,2.5833333333333335,0.0,Helion (breakthrough) + Midas
Arklight (breakthrough) + Thorgate (breakthrough),2,0,3.0,79.5,6.0,2,2.5833333333333335,0.0,Arklight (breakthrough) + Thorgate (breakthrough)
Arklight (breakthrough) + Tharsis_republic (breakthrough),2,0,3.0,100.5,6.0,2,2.5833333333333335,0.0,Arklight (breakthrough) + Tharsis_republic (breakthrough)
Arklight (breakthrough) + Imperial Star Destroyer,2,0,3.0,80.5,6.0,2,2.5833333333333335,0.0,Arklight (breakthrough) + 帝国歼星舰
Ecoline (breakthrough) + Tycho Magnetics,2,0,3.0,81.5,6.0,2,2.5833333333333335,0.0,Ecoline (breakthrough) + 第谷磁力
Aurorai + Steelaris,2,0,3.0,76.5,6.0,2,2.5833333333333335,0.0,Aurorai + 钢之星
Ambient + Arklight (breakthrough),2,0,3.0,85.0,6.0,2,2.5833333333333335,0.0, + Arklight (breakthrough)
Kuiper Cooperative + Saturn Systems,2,0,3.0,73.5,6.0,2,2.5833333333333335,0.0,Kuiper Cooperative + Saturn Systems
Ecoline (breakthrough) + Valley Trust (breakthrough),2,0,3.0,88.0,6.0,2,2.5833333333333335,0.0,Ecoline (breakthrough) + Valley Trust (breakthrough)
雩喵科学探测器 + 🌸RDA🌸,2,0,3.0,90.5,6.0,2,2.5833333333333335,0.0,雩喵科学探测器 + 🌸RDA🌸
Mining guild (breakthrough) + 🌸双轨跃迁🌸,2,0,3.0,61.5,6.0,2,2.5833333333333335,0.0,Mining guild (breakthrough) + 🌸双轨跃迁🌸
Hecate Speditions + Manutech,2,0,3.0,82.5,6.0,2,2.5833333333333335,0.0,赫卡忒探险队 + Manutech
Vitor + 🌸Prowler🌸,2,0,3.0,68.5,6.0,2,2.5833333333333335,0.0,Vitor + 🌸徘徊者🌸
Septem Tribus + Terralabs Research (breakthrough),2,0,3.0,78.5,6.0,2,2.5833333333333335,0.0,Septem Tribus + Terralabs Research (breakthrough)
Pharmacy Union + 🌸Ark Nova🌸,2,0,3.0,65.0,6.0,2,2.5833333333333335,0.0,制药联盟 + 🌸方舟动物园🌸
Prism + Void,2,0,3.0,86.5,6.0,2,2.5833333333333335,0.0,棱镜光谱研究室 + Void
Poseidon + Runciter Associates,2,0,3.0,89.5,6.0,2,2.5833333333333335,0.0,Poseidon + 朗西斯联合公司
Aurorai + Midas,14,6,2.642857142857143,36.57142857142857,37.0,14,2.5833333333333335,42.86,Aurorai + Midas
TeiAi Group + 雩喵科学探测器,2,0,3.0,57.0,6.0,2,2.5833333333333335,0.0,帝爱赌场 + 雩喵科学探测器
Luna Chain + 🌸MirrorCoat🌸,2,0,3.0,56.5,6.0,2,2.5833333333333335,0.0,连月 + 🌸镜反🌸
Thorgate (breakthrough) + Void,2,0,3.0,76.0,6.0,2,2.5833333333333335,0.0,Thorgate (breakthrough) + Void
SolBank + 雩喵科学探测器,2,0,3.0,72.5,6.0,2,2.5833333333333335,0.0,SolBank + 雩喵科学探测器
Pharmacy Union + 雩喵科学探测器,2,0,3.0,73.5,6.0,2,2.5833333333333335,0.0,制药联盟 + 雩喵科学探测器
Arklight (breakthrough) + Lakefront Resorts,2,0,3.0,65.5,6.0,2,2.5833333333333335,0.0,Arklight (breakthrough) + 湖畔度假区
Soylent Seedling Systems + 🌸RDA🌸,2,0,3.0,67.0,6.0,2,2.5833333333333335,0.0,索伦特幼苗系统 + 🌸RDA🌸
Poseidon + Saturn Systems,2,0,3.0,90.5,6.0,2,2.5833333333333335,0.0,Poseidon + Saturn Systems
Ambient + Saturn Systems,2,0,3.0,69.5,6.0,2,2.5833333333333335,0.0, + Saturn Systems
Bio-Sol + Viron (breakthrough),2,0,3.0,68.5,6.0,2,2.5833333333333335,0.0, + Viron (breakthrough)
Polaris + 🌸Ark Nova🌸,2,0,3.0,73.0,6.0,2,2.5833333333333335,0.0,北极星 + 🌸方舟动物园🌸
Hecate Speditions + Trade Navigator,2,0,3.0,68.5,6.0,2,2.5833333333333335,0.0,赫卡忒探险队 + 贸易领航者
Prism + UNMI (breakthrough),2,1,3.0,149.5,6.0,2,2.5833333333333335,50.0,棱镜光谱研究室 + UNMI (breakthrough)
United Nations Mission One + 🌸RDA🌸,2,0,3.0,58.5,6.0,2,2.5833333333333335,0.0,United Nations Mission One + 🌸RDA🌸
Arklight (breakthrough) + Prism,2,0,3.0,76.0,6.0,2,2.5833333333333335,0.0,Arklight (breakthrough) + 棱镜光谱研究室
Chimera + Void,2,0,3.0,80.5,6.0,2,2.5833333333333335,0.0,奇美拉 + Void
Ecoline (breakthrough) + 🌸Mining Corp🌸,2,0,3.0,52.5,6.0,2,2.5833333333333335,0.0,Ecoline (breakthrough) + 🌸钢铁精炼🌸
Saturn Systems + 🌸MirrorCoat🌸,2,0,3.0,77.0,6.0,2,2.5833333333333335,0.0,Saturn Systems + 🌸镜反🌸
Colonial One + Imperial Star Destroyer,2,1,3.0,69.5,6.0,2,2.5833333333333335,50.0,Colonial One + 帝国歼星舰
Tycho Magnetics + 🌸EliteTech🌸,2,0,3.0,85.5,6.0,2,2.5833333333333335,0.0,第谷磁力 + 🌸精英回馈🌸
Playwrights + Thorgate (breakthrough),2,0,3.0,70.0,6.0,2,2.5833333333333335,0.0,Playwrights + Thorgate (breakthrough)
Junk Ventures + Ringcom,2,0,3.0,88.0,6.0,2,2.5833333333333335,0.0,Junk Ventures + Ringcom
Millennium Falcon + Pharmacy Union,2,0,3.0,58.5,6.0,2,2.5833333333333335,0.0,千年隼 + 制药联盟
UNMI (breakthrough) + 雩喵科学探测器,2,0,3.0,57.5,6.0,2,2.5833333333333335,0.0,UNMI (breakthrough) + 雩喵科学探测器
Ringcom + 🌸RDA🌸,2,0,3.0,76.5,6.0,2,2.5833333333333335,0.0,Ringcom + 🌸RDA🌸
Gagarin Mobile Base + Inventrix (breakthrough),2,0,3.0,72.5,6.0,2,2.5833333333333335,0.0,Gagarin Mobile Base + Inventrix (breakthrough)
Brotherhood of Mutants + 🌸Protogen🌸,2,0,3.0,66.0,6.0,2,2.5833333333333335,0.0,变种人兄弟会 + 🌸微生物热舞🌸
Collegium Copernicus + 🌸Protogen🌸,2,0,3.0,61.0,6.0,2,2.5833333333333335,0.0,哥白尼学院 + 🌸微生物热舞🌸
Gagarin Mobile Base + Junk Ventures,2,0,3.0,90.5,6.0,2,2.5833333333333335,0.0,Gagarin Mobile Base + Junk Ventures
Mars Maths + Tycho Magnetics,2,0,3.0,68.5,6.0,2,2.5833333333333335,0.0,Mars Maths + 第谷磁力
Sagitta Frontier Services + Thorgate (breakthrough),2,0,3.0,84.5,6.0,2,2.5833333333333335,0.0,Sagitta Frontier Services + Thorgate (breakthrough)
Gagarin Mobile Base + Mars Maths,2,0,3.0,101.5,6.0,2,2.5833333333333335,0.0,Gagarin Mobile Base + Mars Maths
Brotherhood of Mutants + 🌸StarlinkDrifter🌸,2,0,3.0,71.0,6.0,2,2.5833333333333335,0.0,变种人兄弟会 + 🌸星链漂流者🌸
Chimera + Point Luna,2,0,3.0,110.0,6.0,2,2.5833333333333335,0.0,奇美拉 + Point Luna
Astrodrill + Philares,2,0,3.0,61.0,6.0,2,2.5833333333333335,0.0,天体钻井 + 
Ringcom + 🌸双轨跃迁🌸,2,0,3.0,81.5,6.0,2,2.5833333333333335,0.0,Ringcom + 🌸双轨跃迁🌸
Arcadian Communities (breakthrough) + Soylent Seedling Systems,2,0,3.0,74.5,6.0,2,2.5833333333333335,0.0,Arcadian Communities (breakthrough) + 索伦特幼苗系统
Tycho Magnetics + 🌸Prowler🌸,2,0,3.0,91.0,6.0,2,2.5833333333333335,0.0,第谷磁力 + 🌸徘徊者🌸
Martian Insurance Group + United Nations Mission One,2,0,3.0,64.0,6.0,2,2.5833333333333335,0.0,火星保险集团 + United Nations Mission One
Teractor (breakthrough) + 🌸Thermopoli🌸,2,0,3.0,63.0,6.0,2,2.5833333333333335,0.0,Teractor (breakthrough) + 🌸精灵热舞🌸
Robinson Industries (breakthrough) + StormCraft Incorporated (breakthrough),2,0,3.0,71.5,6.0,2,2.5833333333333335,0.0,Robinson Industries (breakthrough) + StormCraft Incorporated (breakthrough)
Factorum (breakthrough) + Luna Chain,2,0,3.0,113.5,6.0,2,2.5833333333333335,0.0,Factorum (breakthrough) + 连月
EcoTec + Manutech,2,0,3.0,78.0,6.0,2,2.5833333333333335,0.0,EcoTec + Manutech
Aristarchus + Millennium Falcon,2,0,3.0,101.0,6.0,2,2.5833333333333335,0.0,Aristarchus + 千年隼
Factorum (breakthrough) + Junk Ventures,2,0,3.0,112.0,6.0,2,2.5833333333333335,0.0,Factorum (breakthrough) + Junk Ventures
Martian Insurance Group + Pobolog (breakthrough),2,0,3.0,57.0,6.0,2,2.5833333333333335,0.0,火星保险集团 + Pobolog (breakthrough)
Arcadian Communities (breakthrough) + Collegium Copernicus,2,0,3.0,87.5,6.0,2,2.5833333333333335,0.0,Arcadian Communities (breakthrough) + 哥白尼学院
🌸Prowler🌸 + 🌸StarlinkDrifter🌸,2,0,3.0,60.5,6.0,2,2.5833333333333335,0.0,🌸徘徊者🌸 + 🌸星链漂流者🌸
🌸Prowler🌸 + 🌸Shinra Tech🌸,2,0,3.0,80.5,6.0,2,2.5833333333333335,0.0,🌸徘徊者🌸 + 🌸樱花电🌸
Tycho Magnetics + 🌸StarlinkDrifter🌸,2,0,3.0,72.5,6.0,2,2.5833333333333335,0.0,第谷磁力 + 🌸星链漂流者🌸
Crescent Research Association + The Grand Luna Capital Group,2,0,3.0,63.5,6.0,2,2.5833333333333335,0.0,月牙研究联盟 + 大月亮资本集团
🌸Buy N Large🌸 + 🌸Shinra Tech🌸,2,0,3.0,63.5,6.0,2,2.5833333333333335,0.0,🌸大巨购🌸 + 🌸樱花电🌸
Athena + 🌸RDA🌸,2,0,3.0,92.0,6.0,2,2.5833333333333335,0.0,Athena + 🌸RDA🌸
Lakefront Resorts + 🌸MirrorCoat🌸,2,0,3.0,68.5,6.0,2,2.5833333333333335,0.0,湖畔度假区 + 🌸镜反🌸
Point Luna + 🌸Protogen🌸,2,0,3.0,82.5,6.0,2,2.5833333333333335,0.0,Point Luna + 🌸微生物热舞🌸
Junk Ventures + 🌸SolarPlant🌸,2,0,3.0,62.5,6.0,2,2.5833333333333335,0.0,Junk Ventures + 🌸太阳能公司🌸
Lakefront Resorts + Poseidon,2,0,3.0,60.0,6.0,2,2.5833333333333335,0.0,湖畔度假区 + Poseidon
Manutech + 🌸Prowler🌸,2,0,3.0,55.5,6.0,2,2.5833333333333335,0.0,Manutech + 🌸徘徊者🌸
Eglogue + Recyclon (breakthrough),2,0,3.0,56.5,6.0,2,2.5833333333333335,0.0,Eglogue + Recyclon (breakthrough)
Polyphemos (breakthrough) + Viron (breakthrough),2,1,3.0,90.5,6.0,2,2.5833333333333335,50.0,Polyphemos (breakthrough) + Viron (breakthrough)
Mining guild (breakthrough) + Viron (breakthrough),2,0,3.0,64.0,6.0,2,2.5833333333333335,0.0,Mining guild (breakthrough) + Viron (breakthrough)
