user_id,prelude_name,usage_count,total_wins,total_position_sum,win_rate,avg_position,user_name,cn_name,cn_name_plot
a9a7fa7803c8,Experimental Forest,2,1,3,50.0,1.5,moon,实验林场,实验林场
a9a7fa7803c8,Huge Asteroid,2,0,4,0.0,2.0,moon,巨型小行星,巨型小行星
a9a7fa7803c8,Io Research Outpost,12,3,37,25.0,3.083,moon,木卫一研究前哨,木卫一研究前哨
a9a7fa7803c8,Loan,5,1,13,20.0,2.6,moon,贷款,贷款
a9a7fa7803c8,Metal-Rich Asteroid,3,1,8,33.33,2.667,moon,富含金属的小行星,富含金属的小行星
a9a7fa7803c8,Mining Operations,2,0,7,0.0,3.5,moon,采矿作业,采矿作业
a9a7fa7803c8,New Partner,10,0,33,0.0,3.3,moon,新合伙人,新合伙人
a9a7fa7803c8,Orbital Construction Yard,7,2,16,28.57,2.286,moon,轨道建造场,轨道建造场
a9a7fa7803c8,Project Eden,3,2,5,66.67,1.667,moon,伊甸园计划,伊甸园计划
a9a7fa7803c8,Research Network,5,1,13,20.0,2.6,moon,研究网络,研究网络
a9a7fa7803c8,SF Memorial,10,0,30,0.0,3.0,moon,SF纪念碑,SF纪念碑
a9a7fa7803c8,Smelting Plant,4,0,11,0.0,2.75,moon,冶炼厂,冶炼厂
a9a7fa7803c8,Soil Bacteria,9,4,18,44.44,2.0,moon,土壤细菌,土壤细菌
a9a7fa7803c8,Space Lanes,5,1,13,20.0,2.6,moon,太空航道,太空航道
a9a7fa7803c8,Suitable Infrastructure,3,0,7,0.0,2.333,moon,适宜基础设施,适宜基础设施
a9a7fa7803c8,Terraforming Deal,6,1,16,16.67,2.667,moon,地球化交易,地球化交易
a9a7fa7803c8,UNMI Contractor,7,1,17,14.29,2.429,moon,UNMI 承包商,UNMI 承包商
a9a7fa7803c8,Venus Contract,3,2,6,66.67,2.0,moon,金星合同,金星合同
ad31531ee8d6,Acquired Space Agency,9,2,24,22.22,2.667,露肩靓仔,收购太空总署,收购太空总署
ad31531ee8d6,Allied Bank,2,1,5,50.0,2.5,露肩靓仔,联合银行,联合银行
ad31531ee8d6,Aquifer Turbines,4,0,12,0.0,3.0,露肩靓仔,含水层涡轮机,含水层涡轮机
ad31531ee8d6,Business Empire,5,0,14,0.0,2.8,露肩靓仔,商业帝国,商业帝国
ad31531ee8d6,Donation,10,2,27,20.0,2.7,露肩靓仔,捐赠,捐赠
ad31531ee8d6,Double Down,4,1,9,25.0,2.25,露肩靓仔,双倍下注,双倍下注
ad31531ee8d6,Early Colonization,3,1,8,33.33,2.667,露肩靓仔,早期殖民,早期殖民
ad31531ee8d6,Ecology Experts,2,1,4,50.0,2.0,露肩靓仔,生态学专家,生态学专家
ad31531ee8d6,Experimental Forest,3,0,8,0.0,2.667,露肩靓仔,实验林场,实验林场
ad31531ee8d6,Galilean Mining,4,1,11,25.0,2.75,露肩靓仔,伽利略矿业,伽利略矿业
ad31531ee8d6,Io Research Outpost,7,2,19,28.57,2.714,露肩靓仔,木卫一研究前哨,木卫一研究前哨
ad31531ee8d6,Loan,4,1,8,25.0,2.0,露肩靓仔,贷款,贷款
ad31531ee8d6,Martian Industries,5,2,10,40.0,2.0,露肩靓仔,火星工业,火星工业
ad31531ee8d6,Mining Operations,5,1,10,20.0,2.0,露肩靓仔,采矿作业,采矿作业
ad31531ee8d6,New Partner,3,2,4,66.67,1.333,露肩靓仔,新合伙人,新合伙人
ad31531ee8d6,Nitrate Reducers,4,1,9,25.0,2.25,露肩靓仔,硝酸盐还原剂,硝酸盐还原剂
ad31531ee8d6,Orbital Construction Yard,4,1,10,25.0,2.5,露肩靓仔,轨道建造场,轨道建造场
ad31531ee8d6,Power Generation,3,1,5,33.33,1.667,露肩靓仔,发电,发电
ad31531ee8d6,Research Network,6,4,10,66.67,1.667,露肩靓仔,研究网络,研究网络
ad31531ee8d6,SF Memorial,15,4,35,26.67,2.333,露肩靓仔,SF纪念碑,SF纪念碑
ad31531ee8d6,Supplier,3,0,8,0.0,2.667,露肩靓仔,供应商,供应商
ad31531ee8d6,Supply Drop,6,1,17,16.67,2.833,露肩靓仔,空投补给,空投补给
ad31531ee8d6,UNMI Contractor,6,4,12,66.67,2.0,露肩靓仔,UNMI 承包商,UNMI 承包商
ad31531ee8d6,Venus Contract,3,1,7,33.33,2.333,露肩靓仔,金星合同,金星合同
addb298f4557,Acquired Space Agency,2,1,3,50.0,1.5,风风,收购太空总署,收购太空总署
addb298f4557,Donation,2,1,3,50.0,1.5,风风,捐赠,捐赠
addb298f4557,Double Down,3,1,6,33.33,2.0,风风,双倍下注,双倍下注
addb298f4557,Early Colonization,4,0,9,0.0,2.25,风风,早期殖民,早期殖民
addb298f4557,Loan,3,0,10,0.0,3.333,风风,贷款,贷款
addb298f4557,Metal-Rich Asteroid,2,1,5,50.0,2.5,风风,富含金属的小行星,富含金属的小行星
addb298f4557,New Partner,3,0,6,0.0,2.0,风风,新合伙人,新合伙人
addb298f4557,Project Eden,3,1,6,33.33,2.0,风风,伊甸园计划,伊甸园计划
addb298f4557,SF Memorial,2,0,5,0.0,2.5,风风,SF纪念碑,SF纪念碑
addb298f4557,Soil Bacteria,5,1,11,20.0,2.2,风风,土壤细菌,土壤细菌
addb298f4557,Space Lanes,7,3,14,42.86,2.0,风风,太空航道,太空航道
addb298f4557,Suitable Infrastructure,2,0,5,0.0,2.5,风风,适宜基础设施,适宜基础设施
addb298f4557,UNMI Contractor,2,0,5,0.0,2.5,风风,UNMI 承包商,UNMI 承包商
b0c02f859489,Experimental Forest,2,1,3,50.0,1.5,贝叶斯,实验林场,实验林场
b0c02f859489,Loan,2,0,6,0.0,3.0,贝叶斯,贷款,贷款
b0c02f859489,Mining Operations,2,0,6,0.0,3.0,贝叶斯,采矿作业,采矿作业
b0c02f859489,New Partner,3,2,4,66.67,1.333,贝叶斯,新合伙人,新合伙人
b0c02f859489,Soil Bacteria,3,0,8,0.0,2.667,贝叶斯,土壤细菌,土壤细菌
b0c02f859489,Supply Drop,4,1,10,25.0,2.5,贝叶斯,空投补给,空投补给
b0c02f859489,World Government Advisor,2,1,3,50.0,1.5,贝叶斯,世界政府顾问,世界政府顾问
b1ecc21eba6b,Galilean Mining,2,0,6,0.0,3.0,任永旺,伽利略矿业,伽利略矿业
b5b18392d531,Double Down,2,0,7,0.0,3.5,有点怪z,双倍下注,双倍下注
ba0b522902ed,Metal-Rich Asteroid,2,0,6,0.0,3.0,hangrui,富含金属的小行星,富含金属的小行星
ba5d78cee742,Metal-Rich Asteroid,2,2,2,100.0,1.0,北川,富含金属的小行星,富含金属的小行星
bc24309a5d68,Acquired Space Agency,3,2,4,66.67,1.333,muyu-a,收购太空总署,收购太空总署
bc24309a5d68,Allied Bank,2,1,3,50.0,1.5,muyu-a,联合银行,联合银行
bc24309a5d68,Donation,2,0,4,0.0,2.0,muyu-a,捐赠,捐赠
bc24309a5d68,Loan,2,1,3,50.0,1.5,muyu-a,贷款,贷款
bc24309a5d68,Metal-Rich Asteroid,2,0,5,0.0,2.5,muyu-a,富含金属的小行星,富含金属的小行星
bc24309a5d68,SF Memorial,3,1,8,33.33,2.667,muyu-a,SF纪念碑,SF纪念碑
bfac2758259d,Venus Contract,2,0,7,0.0,3.5,1494164074,金星合同,金星合同
c1b6956fd829,Acquired Space Agency,23,9,48,39.13,2.087,万物,收购太空总署,收购太空总署
c1b6956fd829,Allied Bank,8,4,17,50.0,2.125,万物,联合银行,联合银行
c1b6956fd829,Aquifer Turbines,3,2,4,66.67,1.333,万物,含水层涡轮机,含水层涡轮机
